address,balance,energy,hasCode,VET Balance,VTHO Balance, B3TR Balance
0x009247432b48e41844e651f5427598ed41a94ac2,0x0,0x0,false,0,0
0x0093b7587d219fb9331e0cce08a0051ce30ce5e4,0x0,0xd02ab486cedc0000,false,0,15
0x009591cb8dce5474516ae7c5e31338150c83e27a,0x0,0x0,false,0,0
0x009c2ed33e5cdb36a73a2957b06c170695988ce0,0x0,0x18d465940762b29a,false,0,1
0x00a1cb4c231ddd5c04c1de832db39440328ce6dc,0x1b1ae4d6e2ef500000,0x2e030babe047a1cd4,false,500,53
0x00a5df74040c22d1b888c02ac401667b1796d509,0x0,0x5031322f58822652b,false,0,92
0x00b17a1301021386ca1da2f378d6facf4bd65637,0x0,0x24e45911b62220c,false,0,0
0x00b5346d764c50152bc66612ade1d99d0b47bbf2,0x0,0x0,false,0,0
0x00b8f88477e68d2e509be5b3c324b206aac90fe6,0x0,0x0,false,0,0
0x00c0ac43e1b5713b112da834e9bf819457013a34,0xa1ed198b5c59c299400,0x70e7eaa8922250b8b53,false,47792,33323
0x00d806deee400600648c3515d27938b6e7b61f64,0x0,0x4dc4874a0287ea6a80,false,0,1434
0x00d847636069f6048f7eb57c6f4b3f09174f2bb5,0x0,0x0,false,0,0
0x00ed8f2124735e0488d76127168061eda8f4ce9d,0x93a4e4712f420f50000,0x169f761aa4f3fb89cd08a,false,43576,1709337
0x00fdcee0923ac58a9f28d45caf2e83f41dcf43a8,0x1304e1a5ef21210479d,0x2264df8a85588f3212,false,5613,634
0x00fe9db6fde5fcae9ee46b95d693c3da0377915d,0x0,0x31e5217ec52bd4c,false,0,0
0x00ffa0c5a7c0a60bbe1667b360dbdc358dd90b29,0x0,0x1644eb3496cf1b97,false,0,1
0x010290ef9e9f266eb50bd96fdea0a893215c851d,0x3f44e93f363ab29400,0x1258d3acbd7a37bc8fd,false,1167,5415
0x0103d4497d1f144df1cfe45d3522bd176fed8c4f,0x0,0x0,false,0,0
0x010425c29b251b4f873814cd692a19cdaff21a41,0x6301c59d74fe1393000,0x5e2e64cffca1d7ff0429,false,29221,444758
0x011166fe8538f32eac92ae14ef3bef07c7de6a8d,0x0,0x0,false,0,0
0x01141552231a0abdfbe9d2c1c52028d243bb3102,0x1c5e0f87533b0db16,0x14ce7f179c860040b4,false,32,383
0x01211d7d1210129026754e78ddb48852448c5444,0x2662df182bb58c34c6c,0x11352379045488ac430,false,11329,5078
0x01263669f1e5906eee9410680d9d35cca5db0428,0x35f7fa64793b407400,0xcab57342b8635ec84,false,995,233
0x012e4796e6257298df2bf28fdd1cd80ed874cf7a,0x0,0x0,false,0,0
0x012e9ee0546bb2f6be5e23f0421379eff4569e05,0x0,0x0,false,0,0
0x012fce7e5338e0238770b1a365d37b1f8249c3b1,0x0,0x0,false,0,0
0x013149e9f422928f0f9b0f3c9aa844f44aeeb753,0x2386f26fc10000,0x61ce79c4bd50a2e,false,0,0
0x013591e62d1cc7b3fa48dcc0dabea686fcf896f2,0x770306a5ecc651b269,0x52eac0621d084f604,false,2195,95
0x0136a8e1f6b929739fa9682483fa5d18b3aace76,0xc38218a24ad3dce000,0x3dfd4218d0cd081f7c,false,3606,1143
0x013aec69451edb18034dcb97fff02f0f140239f6,0xca214a67ef2cfc71879d,0xd68a9974293ab55e4,false,954532,247
0x01413a0a0a534dcf2fea0b75d3ccf62b8947187b,0x0,0x8147d718aa4a127fd,false,0,149
0x01483f9f3c12d4fa664e942e6c8fdc0b63e36085,0xc432037eb5aac77954,0x16559dadd6fff4e43e5,false,3619,6591
0x014b42205cc9c65404c462a7c71e1233a7dd9466,0xefe09e06cf2ff1f792,0x3ab6d91ca7dfe76ff,false,4424,67
0x01537ca1693b229346c59b83759a5afc46250c28,0x14d8d60dd54281741e40,0x161cac7c84673a7517562,false,98447,1670736
0x015c76241310b974ab609b27ce1f5744237f9d8f,0xb65571de96cd37800,0x3cec6c96a29a5c1d8a,false,210,1123
0x015e6229e82ce233ea393dc18636faaa47f9dfef,0x0,0x0,false,0,0
0x0161ebfb7bcbc0da2b179d30a8b17f0dc2cfcd35,0x0,0x0,false,0,0
0x016264578f3e6d7bb8a959eeeb920d9812ae023f,0xe7513cc2a12821000,0x3c55e0fe9605aa844f10,false,266,284926
0x0170098475bb54b1abf0a7dc978fa33a5a5dd0c1,0x0,0x0,false,0,0
0x0174493219c9c3709dba4ddfb68fa28d8ed70bbd,0xaa6e438d072164c00,0x2ff7df553a8894704,false,196,55
0x0179974157ac518b343b6aae7c9061b4425cb39e,0x0,0x5401dec36472177387,false,0,1549
0x017a6bc9bdf22cc41246d9113d39d9f084e64d36,0x8ac7230489e80000,0x1961ffa32daa000,false,10,0
0x017c57c69a8c72b619856ba330592047b1532aac,0x0,0x0,false,0,0
0x0180fe9baa9078f47e6367ef135562a459818a0a,0x2c3c465ca58ec0000,0x7229128f0e645000,false,51,8
0x0182c1ca7aab2b374b6efa1f83d690ab6be54e5f,0x0,0x0,false,0,0
0x018a2ed9ea1be5c50475ed5cf54997e7d500889d,0x0,0x0,false,0,0
0x019229c5e8f1ab4675b2279d9c9945be3c876211,0x0,0x0,false,0,0
0x01933157c5ec94f0132e73f8cacd56d5e4a4a954,0x8f277e068fb9a065c00,0x8c7cd36257e7e469790,false,42251,41464
0x0197d6d3cd41a133007fc1a0d2c645ebf370b21a,0x1f9f72af3f8e307ec00,0x2b4f3b3f56dbc9a720,false,9333,798
0x01aea8dda8609d2ceef48028805aeb3e601a9632,0x7f53a19f53a88cc997a,0xe683025f7d4986608d,false,37580,4252
0x01b2ce75dde6b2eb89ed2a6d6183eeae304cedfa,0x1111391af2d43f84400,0xb763e31524c1a3fabc,false,5037,3382
0x01c373d96193bd9439cd9829d6b684162fc58868,0x60992933716000,0x26224c7bb31954c,false,0,0
0x01c880e6f8a780f2fd335920b889150fcf73d134,0x4dedb132b1372346b88,0x9de95f7a774e07098632,false,23000,745716
0x01c95af826f98f8d37094944c9ea7b0ddd463573,0xa9a4cd5e5c540980000,0x365b48c04c679734168,false,50070,16043
0x01cc9708a897e72c88f0688571ce5ed5b5333adf,0x6a547dfd9dcce5e28,0x16dfbe8c15c10f98598,false,122,6751
0x01d28fe872759b0b3f348fc9cfbec87807bcd624,0x64013fc65f08f0000,0x71192b7a618c6c27d1,false,115,2086
0x01d688b3b1c60667abbe1efcb2dc76128ad7a23c,0x6b1586dea1ac1f32d9,0xdaa54e1afb5a4754b86,false,1975,64532
0x01db54a4edce59782e7463cc8498260fe8f34e9c,0x76dae0299d646c6f800,0x4b45ecd7e3d7d077a5d9,false,35079,355467
0x01dcfffac85e187b44badf9f12d23252be90bc3b,0x1abe3b88e07b1b0a0000,0x121389b1e9417317e748,false,126290,85363
0x01de6617694cc12e6387f59d2b5c7b3bc9e814c5,0x21f67679ffa42766c00,0x2a2c613a7823c7e38b4,false,10024,12447
0x01e41a0cea6dc103f370ee20cb2b954f5387fa23,0x261e42632790100fc23d,0x624507b3ebd2556abf9,false,180008,29004
0x01e47ea3b38e9b3d8bb8e20dd961f0d07ae407c5,0x5cb42c8592b17f,0x3d024effc7ea192ff,false,0,70
0x01f3fdbdd26d3d63402d4b638cb5e30f2e04e147,0x0,0x0,false,0,0
0x01f89000d4769cef1c0e4d4779db10acb5e43405,0x0,0x6e7c7fb4b1637b0d0,false,0,127
0x01fbcbc755bd1aa281a19259ef3368e6a102a2b7,0x0,0x0,false,0,0
0x01febe7f4038ce085ac608f9d53a3e0b393fc354,0x54b40d57f452d610000,0x113c7c950c3f6039909,false,25000,5087
0x0203e682e6c7eed44dd6c2f3ec104fde2845575c,0xc703409f8dc0ed000,0x2ab6a0c2e105318a0,false,229,49
0x0204514ee1f9c0eb8a2979460159c80f4092755e,0x50bb39b18f69f4a0c0,0xbb3d7f85692b397154,false,1489,3453
0x020c728bebafafe79bdf321e13cc5cf8a38eb2be,0x0,0x0,false,0,0
0x0218ea711ca87ef1a55f481ed5bc47fbb2f35d41,0x43c340bd3e5d84e4000,0xfbb4924d05e072440,false,20000,290
0x021de2ce737b8c44f3f1da0e1b1e9f187983d3fd,0x0,0x0,false,0,0
0x021e5d87c83250a5cc2c4a120532e7baff29224f,0x0,0x0,false,0,0
0x0231a5536a8e87a2765ab1fa913705dc28c9ede2,0x6e8c9bd8f6e3e08d08,0x356ed8ea6f311fb6b5,false,2039,985
0x02346d882dcf008bb8c69f4fba6681e643ac0ebe,0x1de21d25e05ad30400,0x5e7403d8e17fdd7ec,false,551,108
0x02569365d73ee5abe259ce287be24af40ef02879,0x3cb71ec3613db0323,0x48ae4fde26a31fa20,false,69,83
0x025a22de89dcc93a52954633bf1ce2dc29b20de3,0x196067743bfd57a94d0,0x2e3b4645dcf77d63be,false,7489,852
0x025e166d547ea10d627de13e843f5a4dee32c1af,0x0,0x0,false,0,0
0x025f55b9255cd02faa6c6ae795207c94afab5250,0xbc1e94d20f7b533956,0x1822ab777a56f5611a,false,3470,445
0x0260d17f41820331a1caafe4bb492b0db57874d9,0x2b480699e53fe0000,0x62964d1edbcef37048,false,49,1818
0x02660a44f1d0b399bd0d75946694ca8673d4ff00,0x0,0x0,false,0,0
0x026c87e7645a879455a5cd43c289c23089751e82,0x231d588181f24310000,0x11a50f0dc95a8e2b61b,false,10364,5207
0x02844866d39141d53bd49740f9102a98e57f7a42,0x1f9f6034f88abc60c00,0x8f1b8172afbbb68410,false,9333,2639
0x0286cb48f74a870c51126693b1388258707fd3da,0x2b0cbd68878f68000,0x380278cad61650e2a8,false,49,1033
0x0287b5ee54ec08414556c8b5427d6c99e3b72a04,0x15672f44f5c0824000,0xf7a006947eeacdae28,false,394,4567
0x028dccaeefa5c1d54219dd1bc511258c277fded2,0x0,0x0,false,0,0
0x029c1fc3119f515ec567268a9c0e09b3f1f17970,0x0,0x25cb84f360de4d2,false,0,0
0x029d8a2819613b8544285b2e167c10d6b1a63fb9,0x162b90a661e0fdeba24,0x228eb8b855d6962e65,false,6543,637
0x02a02d3eb84f0c70f90441d7a06cd56bc297debb,0x0,0x1841ea913357bd16,false,0,1
0x02a3ad4c9df74fa3ac31082cc3f85ec9a559e049,0x1353347bbf1cf,0xf31fae6e890296653de,false,0,71757
0x02a54f162e0c57a57af44db1c94c1bc7ee14c7ac,0x913c086c1f0ef3f2400,0x205e2221141d3d1ad8a,false,42865,9553
0x02a790de58022bd1e45689c96e5c928cf6030824,0x0,0x75a873526501941cd,false,0,135
0x02b3e80aeb99362ba726829105d281f4736133a4,0xab9da060f50347ac00,0x30eb02887377175fe8,false,3165,902
0x02b5916c4715d3445fcfd08ab678561e503c8380,0x0,0x12318f0b85bf1b7f6,false,0,20
0x02b6aa7514695300dfbc2bc147d68c8b2e576d14,0x68ced584323857f8210,0x44c244a18d5c93044e44,false,30933,324704
0x02b92d372709bf7db606b6f65c603a8808f72f2c,0x0,0x18502d07f8f5df58,false,0,1
0x02ba063c6e93ae4fa3c060694145b01bb56100d0,0x10f0cf064dd59200000,0x3f1aa2fbe5f581a000,false,5000,1164
0x02bfdcb724810fb4f5d34ad1523d4250b30c52d9,0x0,0x21f4277d20c232198,false,0,39
0x02cbd03b5c1bd72e419bf059cd51bfc1f43697e6,0x1b1b2857492a0b8000,0x918b535dfefbc4a1b439,false,500,687313
0x02d620413fc34526f7d680077b25b8d98657b385,0x0,0x263520c456d718d,false,0,0
0x02e4f8610877f9e23cd711aeeaebcb5dbfc26852,0x0,0x0,false,0,0
0x02e84c0d5cca1d553311c247a9987736b332a0a6,0x0,0x0,false,0,0
0x02e8720597592dca60fc158c04e98efc1dac0514,0x191b9c0268dfdb25876,0x41e94a17db862b133188,false,7410,311257
0x02eafa6500cce1f45b5b31d83d2ffd1b8ec5acb3,0x0,0xb8d375dea1e2c6a553,false,0,3409
0x02ec6994db7bb5aca68eeb6245b02148eaf19072,0x2386f26fc10000,0x24bb94a751d0888,false,0,0
0x02ecb758aeb26f035e5eb0e13103cf434e16c1e4,0x178aec57a,0x218761e116b46bca,false,0,2
0x02ef12f041a23b24190dbcce50d18afad6dfd3e9,0x0,0x0,false,0,0
0x02f755935793b491f5324d7f563667057616f1ed,0x1eea597a99c86b6400,0x8b81d7700a4235524,false,570,160
0x0301a73631cd24a960b3881de2e292a480753432,0x18ff1f14c6f9751189,0x18814e3d7bc6716d06f,false,461,7232
0x0301aca4282769f045de14776f7b6b2bb7bcd348,0xb71b6b9304fc2d0000,0x16b7a0c1c25c76ab700,false,3377,6704
0x0302a60843f216c6d23ae654e6afdd36c21fe9ba,0x0,0x0,false,0,0
0x030aa010f8f796d7c0a15f469300c5769c55610a,0x0,0x0,false,0,0
0x030bb5b406e7988977fb3046f6bec43aa49ce2be,0x40acc97c3e78305400,0x119d8be23fa3363788,false,1193,324
0x030dedcd3f0690e652eb0047a0f289cddcfc5296,0x91ce3ee207c230dd,0x1bf90fdf21e8b9cc,false,10,2
0x0315b248d9e758c8c36997f4d14281a21a6f103b,0x2c7371f5f90f24800,0x733b8704dfa78cc0,false,51,8
0x03181afda1c87b73ca48fbefc31f9c9d9b8400c5,0x0,0x0,false,0,0
0x0319367363be69224036c1feab198ba76c732a9f,0x35e84bb525a8400,0xca57fec32e84e0,false,0,0
0x0320d9cf9fb1f5a568a49dbd9da24cbae0e7920f,0x21ae62f3,0x40bcbfd436ad83b7b,false,0,74
0x032d37cc79925d01a4e652e281e8ae32cbfaae96,0x0,0x0,false,0,0
0x032f53d92f3ea45c2921e0772ec71ca625bfbb42,0x2386f26fc10000,0x7d591757e136ed18f59,false,0,36996
0x0330656ff803aaf395fec1a61b7fb82f3053e693,0x0,0x0,false,0,0
0x033ff105e24ff7c40220650e8b9c7d4239d969a3,0x0,0x276fd0c11545e50,false,0,0
0x0346d1501b2ea548ff133cf266f09e2ee903c579,0x9b1bf2f28953dd800,0x5cce5d23341b4858,false,178,6
0x034b9e316693f9e31fe6f9a1b8f8f67b1cb92c04,0x0,0x190443e5f683319,false,0,0
0x034cbe11edb52ee647cfcad399d815742d62f9a5,0x0,0x0,false,0,0
0x03516470817569e01cdf05c65f8a9d4972fe9935,0x0,0x0,false,0,0
0x035daf5d3ab419d60d753faa5cb3b8876a97846d,0xeaf2627ca486423af5,0x22e5ec7e748eeb1d9bf,false,4334,10300
0x0364f17ac42a49be33d0871819bb34878caa25ba,0x58107fb3c93e05ac00,0x19a3457c528f17aa24,false,1624,472
0x036a2479a3c0964508de131d152ec549cb38e8ce,0x0,0x0,false,0,0
0x036ae5d42fee8e084f477804168182be1ee55a4d,0x0,0x0,false,0,0
0x036cd2fa6edc0ec48f10adb8c1d30b8e2b6174d1,0x6c25411c0848e9a0cc00,0x371a669b4ebd8549b57a,false,510702,260217
0x036da5757467ae2847a0f4cc6fe460549ee9ad60,0x4c6dedc1cb31e360000,0x3a783e094adf0955e06,false,22557,17257
0x036dc4135fb99d15ae8b6f010aa0b4fd7d35d269,0x0,0x0,false,0,0
0x036dfd882bf5bea6d00cf0c28dd616af996aedaf,0x0,0x38e01629a9acb8358,false,0,65
0x0377b35d5fa5d7e19a845a0acaccca86fc4465fe,0x15a81585beba57d60000,0xaa934dbbcb0c1b2e498,false,102270,50344
0x037ae4b30987a2b8d2396dadea125550bcbb0bc5,0x0,0x0,false,0,0
0x0380855a01d6e7e072527dc4254509d925e95f74,0x422c1602c4f3a9de7,0x7af22fc96e39ca38,false,76,8
0x03836de2c1e72787aea4ccb802b19bb45913fe8b,0x825d9d573cf7b6,0x57ee01a8e2b5b1c19,false,0,101
0x0385bedf2ff3380ee0c11a68da74cef002ceb6f5,0x11e3e137d1f7ae3bc00,0x13e5534ab3d971bbc7,false,5280,367
0x038925e50f2ac576bd0e0f16d5dfd3666f708dba,0x8f211431dee4574ba2,0x9902642c2c00e63a4,false,2640,176
0x038bf7f54ee0efd01810b4534756f08cc61325a0,0x2387a6c5677fb742d78,0x19047416cc965933633f,false,10486,118141
0x0395e40c6c8967481f4ce291c9c3f0d4888648d3,0x12db0715264378000,0x4999e7c9f87a3d8d,false,21,5
0x039ff45a4992c2d3c53d789441f4f8af3de38b3f,0x136dcc951d8c0000,0x5ca895323f9e42400,false,1,106
0x03a2583f7a959ef7735a7cc5d8e7dd0b328cd46a,0x18010abf75aedbea000,0x1b54f0e25d1cd04d06f62,false,7084,2065132
0x03a293e981870d6eb42f3aabb70e0736793397a1,0x0,0xa29aa949d0fcd548b,false,0,187
0x03a2ee07b5b2c6fa1fe7c43c1e62b1ff88013360,0x0,0x264a4c9de4e7538,false,0,0
0x03b1174cc293668917365e61bc2b4cb24d25b6c6,0xb8c02d6982440ce0000,0x1318259b78544922064546,false,54528,23083621
0x03b831a61efa8ea6135146f9f1f3381b9656a4e4,0xa60e3e5d5988ba400,0x139ab915ea0f56de4,false,191,22
0x03bbba6322fcbdc129f032c61547eeb9590651ce,0x0,0x255812f59c5273a,false,0,0
0x03bdf5c4883954a56d9ccc821a84eccd3b96d7b5,0x0,0x0,false,0,0
0x03c5a46979eca2ded8bd58eb1543fa8196a0fe70,0x7e1f4f697ee6dfbd1,0x2219fa8861636d0a27,false,145,629
0x03d5d6b4754f53499338b3eb52ce4068f5b18f4d,0x41cd592265cdbcc6499b,0xa04d3fac2fe8c786b,false,310741,184
0x03d73283ce61b4efb2f722496baef0b1064be8a8,0x6c9a99bf6f9cac00,0x1223b0c087e72e20,false,7,1
0x03db807c65a1d6a0641118800d7e62bfb355fda7,0x0,0x33c26b9ad2a774c50,false,0,59
0x03e1388f8e7b0ed7f86a0796321095c0a28c0f59,0x0,0x0,false,0,0
0x03e938ac7f5a80a2bf9c260c5665e7ba152c6942,0xf7166f019894f31ef,0x2973fb422f42645caeb,false,284,12234
0x03e995e05a064b147f895ca8689c415d24349816,0x0,0x1409299202b9e7f10,false,0,23
0x03f272da806e15c00509da48e6db089f31b579b0,0x35e077da6fa5d53d8abd,0x3baed1486434dae02a6,false,254426,17615
0x04017a7210d342c68612c00bbcaf47d7b1566a35,0x0,0x0,false,0,0
0x04025f089551f75a86189848a5e329a964e5ac88,0x18931b457cf71d800,0x68d73ab9cf408fe0,false,28,7
0x0402a295be8a716f55a584fb1d4c073c5001fc87,0x215a03cc152211211fc6,0x16572f57cf820ab582406,false,157498,1688005
0x0403d679df16d9818a2335f10a528091e10ed01b,0x0,0x0,false,0,0
0x04058fa0814a48634a434f81234995a889958d97,0x1e1d65b929bffc10000,0x79fb8f54f0419bc4,false,8888,8
0x041209f60155d3e68808cdccbe057dd205e0748d,0x0,0x0,false,0,0
0x0419508cc43ae7551b035a2528a68c971bfa27b9,0x21630693ba356f000,0x9327d29448acc870,false,38,10
0x0429b54acd40490d04f98654785f68f379fd2cf3,0x0,0x19694d8efb528000,false,0,1
0x0429fca33c6ced896240b40096c0e4b62b090b78,0x0,0x0,false,0,0
0x042cc5c68c803d98836b7f5050ca727895de2830,0x1dfae98068a10,0x306f1b03ad9296d5,false,0,3
0x04343dff006a6adaf6e95a0911c71ee7a4b866fc,0x518e90917a4094f45f,0x2cc7ba95db6335760,false,1504,51
0x0437f8a1e831cf2f9fb98fb97bffa429b00b7573,0x13faf3973931f0a09c00,0x1fc9d4ce3d626124fe,false,94354,586
0x043a19a1954ca25cf5c973332f0f2b5748467e34,0x2fac89a06b549,0x321e490ced978a7,false,0,0
0x04424119e9f2b9aca7d089602af2793eca65fbff,0x2c99f3e25d22589000,0xa1e866170bf48b5f8,false,822,186
0x044e04164ec931e484e16e19ac9cd4fe33a072f8,0x0,0x0,false,0,0
0x04507e7918ed1687a5d6349f3baf4e81844d22bd,0xc92ff949bfe92df30800,0x9c958cd6236ddc1efac,false,950080,46215
0x045120e655dff03c2e0a95aa95cc1bd35e788d3a,0x147105678a600c5a940,0x90c8833aed9d5641fc,false,6033,2670
0x0452ac5a07e8dccb33d27afbb49eccc122ff2e4d,0x67fc7567ced7e78000,0x2422ccc99bca1974cbc,false,1918,10665
0x0460b2b85da22fc95e29d5ab847c6c7a0767830a,0xb5d8b5558c5af01fe20,0x432000217f8c0ad80,false,53671,77
0x046c64c3ead06d99399b06ce330d88523204718d,0x314f34329750ba50,0x12f36148d17975a,false,3,0
0x04701315fbc94478af10d2f0ee2508122676a05a,0x0,0x0,false,0,0
0x047a2fd7066f69defebb1a93c32f164db86220d7,0x0,0x0,false,0,0
0x047b66c5923c48e8e1a025a882c6fc332e9c7726,0x0,0x2607fd6f9119a2ff18,false,0,701
0x047e44770bb5a0495fae221127d83eb4b8462c5e,0xd0ace943,0x8a703ff9a2b7b1e6c,false,0,159
0x0483fafc7e2f36935f946c2f25a0788b97b73ab8,0x38c02b5689a850fa800,0x1e18a94964cb43b13b8,false,16749,8882
0x0484196d7156ab3e0a10e0d9da35d8b72c8fdb70,0x14cccddab704300,0x5302f87ad9c18,false,0,0
0x04860fd95bccf6372b24e1e7a6d912b60027fd84,0x29ec7d5023c5df86b,0x6369468f30558b1ee,false,48,114
0x0494154044b6dd35def0470f0d33dbf82c245f68,0x250d6f64208399,0xcd1aa0f29e2426d497,false,0,3783
0x04a21d1abd817b71775e201d8eefd3b3fb0a3cbe,0x575ae6ee249c43,0x10ba16c013d75da1,false,0,1
0x04afb99382c0090c3aa1fefd11f70e747bff6310,0x1e44d6916689ae,0xfbb16b645e86bce,false,0,1
0x04b695ce5667a7b52daaa9433e55eda14bf05563,0x1bb31ce08f88cd65c00,0x75913e434714b0f4f91,false,8175,34699
0x04b777e9a937e713411aa42bb6ff4f9dc6515671,0x0,0x0,false,0,0
0x04c160b5f36fa358f2da3eae7f2704f71ff65590,0x3a5f9a16de7ca0000,0x10f4b5595f030fc00,false,67,19
0x04ca42a94093108838d1318f02e80100423d716d,0x0,0x237c2adc10377eda90,false,0,654
0x04cfd9ff0fdc3745269f859a02b34687a3b8d484,0x2afa3bff2bbf3f3fb561,0x4af7e1fcf5b8ca60b,false,202955,86
0x04d71cccb71583e358676f1148b39695c602a018,0x1ca1ed965d1607c00,0x60a57c7389d5d278,false,33,6
0x04d74a1ba7cbfec57deeac5f56d6a27782d3f5a0,0x0,0x0,false,0,0
0x04dd936325395ed114f63d5c99117551579c5ce0,0x0,0x0,false,0,0
0x04defac66792312e256156355a3107061b835357,0x98a7d9b8314c0000,0x3aaa5af30222800,false,11,0
0x04e6ce8b177d2eaf4d2d7906709c02718dafbe6c,0x3e632ae76e55887,0x3d4fabbe0460f34a3c,false,0,1130
0x04eb57f4efa571f471a4ef42ce2f729c6b155459,0x0,0x0,false,0,0
0x04f40b6328482c123493c33c94d4486224f6c680,0x0,0x27718b918ee27eac9,false,0,45
0x0500536ade02258a6745eb34aa5a6cfd3c0d5283,0x2c7265f1fbcec60000,0x8743f75f21f993c8f,false,819,155
0x0500717a5ce95d9de9955303704a0535da8aa14a,0x9c4de5ca43600800,0x1fa1d6aa845bf4e8,false,11,2
0x0500b95b4f932bba0cc7da04d8c3960b2762e001,0x0,0x0,false,0,0
0x0502945fc32900d4fb3cb3a31b71f7b8db01d858,0x0,0x0,false,0,0
0x050ef735d3f36cbda09cee5e66b17bd0d69e7cbe,0x1ecff81e8967f99b4f,0x9a11ca1788c5c4850a,false,568,2842
0x051086ac05f8f32dcba79b06dbc1783653c9179e,0x0,0x0,false,0,0
0x051977ca7b6a29ce4778b9986208e9baf5c7208d,0x0,0x0,false,0,0
0x051ed71c17e1f58be72c26290bb218e7d15dcbc3,0x0,0x87baf645b2b7800,false,0,0
0x052182ee1e77daf5f36ff34781dc8fba49808c5e,0x1c7fd820c194bf122b,0x4e194019a990de57f,false,525,90
0x0522c8fa7be609cde0a636d739ea0d6e3392cb13,0x0,0x1b1cdf72e13f3d7436,false,0,500
0x0522e90baf0c071cf4da20f11f9ff8f9964241ae,0x0,0x0,false,0,0
0x052de9116024bb73b5fc85d65eb7c418430c287d,0x0,0x1b4822841ecbb032c,false,0,31
0x052fa415df7b2c3a16676112ec32cce37be4e9de,0x0,0x0,false,0,0
0x0530d818f9b2026c7754a675384604ea3750f7d5,0x0,0x0,false,0,0
0x05322a43bb607443e1cb32ce5db9e316b5b6c55d,0x22314df00096120bc8ba,0x93725be1800497a5a89,false,161469,43518
0x0534b0e76772bb032fac8aec1406086cb17df6b3,0x7a680b7c9a70080000,0xf36ed3ea6da29a2d8e9,false,2258,71848
0x0535b67c957c986c2400542763a8673d3a5b9bcd,0x67659ee15f740edbd,0x721324da726fff727,false,119,131
0x0548907c3a7cb98ef1390234bdeb3e146ef28594,0xa53aa0df34b6c82a1bdc,0x3f4703fbb4270c5239b0,false,780271,298819
0x0556a88f000fb7e47d1c0ebb331f851e116b1cb5,0x9ec8a11237666a66a6,0x1cab5357c844806cce,false,2929,528
0x05573bc7344a77e3b0de9dd05a973e8de753de8a,0x3236287a6c58bc07ef9,0x783082313e5365c4e7,false,14819,2217
0x05589902b95041d316f29f20a263bbe79dbf19c4,0x10b9b0c26ed597dd4d2,0x31b4d176d103d4d80,false,4936,57
0x055de5ea5c6d31262681e32f4c26bacaf3f5f45b,0x9c120b83c0c05000,0x22af9cd9add44a90,false,11,2
0x055f7f4e3247ec62b54b6291d1881268996e04ef,0x0,0x9f89139202b831a,false,0,0
0x056292cc980201d5044bcc7df37a08746c610eec,0x0,0x0,false,0,0
0x056d4c96a45847621e9739d2183ac161caa78169,0x0,0x0,false,0,0
0x056fffd206be294296439162a79ecef5e6ecf6bf,0xb96bbbb2b079f02400,0x24b2e792216e3dc5a5c,false,3420,10831
